Tiempo;average(A);average(B)
(ms);(V);(V)

19,09173608;-0,12929690;1,19660400
19,10197608;-0,13279940;1,17331400
19,11221608;-0,13943960;1,14096500
19,12245608;-0,14432380;1,09845700
19,13269608;-0,14691460;1,04501100
19,14293608;-0,14984140;0,98328290
19,15317608;-0,15456230;0,91280190
19,16341608;-0,15992610;0,83763310
19,17365608;-0,16370540;0,75527580
19,18389608;-0,16738270;0,65791590
19,19413608;-0,17244820;0,54164700
19,20437608;-0,17775610;0,41193790
19,21461608;-0,18117010;0,27144600
19,22485608;-0,18396190;0,12798470
19,23509608;-0,18739740;-0,01750816
19,24533608;-0,19277140;-0,16143820
19,25557608;-0,19729100;-0,30099260
19,26581608;-0,20042880;-0,43617100
19,27605608;-0,20396010;-0,56853680
19,28629608;-0,20970780;-0,69402640
19,29653608;-0,21521570;-0,81138950
19,30677608;-0,21829600;-0,92578570
19,31701608;-0,22087750;-1,03707400
19,32725608;-0,22563680;-1,14274100
19,33749608;-0,23108720;-1,24245900
19,34773608;-0,23552010;-1,33763200
19,35797608;-0,23977970;-1,40842500
19,36821608;-0,24553160;-1,44296200
19,37845608;-0,25064740;-1,45030700
19,38869608;-0,25353000;-1,45296400
19,39893608;-0,25555260;-1,45687100
19,40917608;-0,25921840;-1,46140300
19,41941608;-0,26431340;-1,46484100
19,42965608;-0,26911190;-1,46624700
19,43989608;-0,27180780;-1,46999700
19,45013608;-0,27515710;-1,47265400
19,46037608;-0,28063640;-1,47577900
19,47061608;-0,28637400;-1,47781100
19,48085608;-0,28972330;-1,47859200
19,49109608;-0,29195880;-1,48125000
19,50133608;-0,29586430;-1,48265600
19,51157608;-0,30078630;-1,48406200
19,52181608;-0,30525810;-1,48546900
19,53205608;-0,30845370;-1,48796800
19,54229608;-0,31252250;-1,48968800
19,55253608;-0,31825110;-1,49047000
19,56277608;-0,32268450;-1,49172000
19,57301608;-0,32578280;-1,49359500
19,58325608;-0,32786990;-1,49468900
19,59349608;-0,33237880;-1,49625100
19,60373608;-0,33747450;-1,49672000
19,61397608;-0,34159690;-1,49812700
19,62421608;-0,34489690;-1,49906400
19,63445608;-0,34939710;-1,49922000
19,64469608;-0,35527010;-1,50015800
19,65493608;-0,35958790;-1,50093900
19,66517608;-0,36214950;-1,50203300
19,67541608;-0,36465430;-1,50219000
19,68565608;-0,36867490;-1,50328300
19,69589608;-0,37363640;-1,50390900
19,70613608;-0,37759950;-1,50469000
19,71637607;-0,38108350;-1,50500300
19,72661607;-0,38466240;-1,50562800
19,73685607;-0,39001700;-1,50703400
19,74709607;-0,39422910;-1,50719100
19,75733607;-0,39716580;-1,50844100
19,76757607;-0,39899810;-1,51000300
19,77781607;-0,40207700;-1,51015900
19,78805607;-0,40706010;-1,51015900
19,79829607;-0,41153200;-1,51109700
19,80853607;-0,41486250;-1,51078500
19,81877607;-0,41696080;-1,51172200
19,82901607;-0,42111490;-1,51281600
19,83925607;-0,42679510;-1,51250400
19,84949607;-0,43130520;-1,51281700
19,85973607;-0,43381030;-1,51422300
19,86997607;-0,43612270;-1,51484800
19,88021607;-0,43946200;-1,51375400
19,89045607;-0,44414480;-1,51484800
19,90069607;-0,44862650;-1,51422300
19,91093607;-0,45151410;-1,51641000
19,92117607;-0,45497860;-1,51719200
19,93141607;-0,45946950;-1,51781600
19,94165607;-0,46418070;-1,51813000
19,95189607;-0,46797090;-1,51766100
19,96213607;-0,46987130;-1,51891000
19,97237607;-0,47218330;-1,51906700
19,98261607;-0,47649200;-1,51922300
19,99285607;-0,48120350;-1,52063000
20,00309607;-0,48507990;-1,52063000
20,01333607;-0,48743970;-1,52000500
20,02357607;-0,49019790;-1,52141200
20,03381607;-0,49469070;-1,52156700
20,04405607;-0,50034970;-1,52219300
20,05429607;-0,50378500;-1,52094200
20,06453607;-0,50582920;-1,52281800
20,07477607;-0,50789180;-1,52328600
20,08501607;-0,51184540;-1,52438000
20,09525607;-0,51638480;-1,52359900
20,10549607;-0,52073200;-1,52516100
20,11573607;-0,52388950;-1,52516200
20,12597607;-0,52814080;-1,52500500
20,13621607;-0,53249650;-1,52703700
20,14645607;-0,53684380;-1,52578600
20,15669607;-0,53978030;-1,52610000
20,16693607;-0,54152700;-1,52750600
20,17717607;-0,54311980;-1,52781900
20,18741607;-0,54636310;-1,52703700
20,19765607;-0,55064220;-1,52844300
20,20789607;-0,55509530;-1,52781800
20,21813607;-0,55783870;-1,52922400
20,22837607;-0,55973050;-1,52844300
20,23861607;-0,56237800;-1,52953700
20,24885607;-0,56697460;-1,52969300
20,25909607;-0,57178150;-1,53063100
20,26933607;-0,57557240;-1,53000600
20,27957607;-0,57700070;-1,53078800
20,28981607;-0,57886830;-1,53078700
20,30005607;-0,58146130;-1,53047500
20,31029607;-0,58565500;-1,53125700
20,32053607;-0,58961250;-1,53235100
20,33077607;-0,59300860;-1,53281900
20,34101607;-0,59538810;-1,53266300
20,35125607;-0,59791180;-1,53328700
20,36149607;-0,60146220;-1,53281900
20,37173607;-0,60582850;-1,53328800
20,38197607;-0,60985890;-1,53500700
20,39221607;-0,61211350;-1,53360100
20,40245607;-0,61362040;-1,53422500
20,41269607;-0,61560680;-1,53453800
20,42293607;-0,61922400;-1,53563200
20,43317607;-0,62357120;-1,53469400
20,44341607;-0,62692110;-1,53547600
20,45365607;-0,62979070;-1,53625700
20,46389607;-0,63144140;-1,53563200
20,47413607;-0,63424220;-1,53641300
20,48437607;-0,63798530;-1,53610000
20,49461607;-0,64288870;-1,53672500
20,50485607;-0,64623800;-1,53735100
20,51509607;-0,64820490;-1,53766400
20,52533607;-0,64941380;-1,53672600
20,53557607;-0,65122710;-1,53735100
20,54581607;-0,65393250;-1,53688200
20,55605607;-0,65726640;-1,53860100
20,56629607;-0,66097160;-1,53860100
20,57653607;-0,66394770;-1,53750700
20,58677607;-0,66655040;-1,53750700
20,59701607;-0,66883080;-1,53860100
20,60725607;-0,67154610;-1,53891300
20,61749607;-0,67571870;-1,53922600
20,62773607;-0,67900930;-1,53985100
20,63797607;-0,68246470;-1,53953900
20,64821607;-0,68415470;-1,54000800
20,65845607;-0,68505560;-1,53985200
20,66869607;-0,68612000;-1,53985100
20,67893607;-0,68847160;-1,53985100
20,68917607;-0,69133160;-1,54000700
20,69941607;-0,69512110;-1,54047700
20,70965607;-0,69843300;-1,54141400
20,71989607;-0,70041850;-1,53985100
20,73013607;-0,70219380;-1,54094500
20,74037607;-0,70327780;-1,54125800
20,75061607;-0,70492830;-1,54157000
20,76085607;-0,70830650;-1,54203900
20,77109607;-0,71191390;-1,54110200
20,78133607;-0,71579070;-1,54110100
20,79157607;-0,71836250;-1,54094500
20,80181607;-0,72021420;-1,54141400
20,81205607;-0,72088670;-1,54235200
20,82229607;-0,72187450;-1,54188300
20,83253607;-0,72364970;-1,54250800
20,84277607;-0,72612510;-1,54172700
20,85301607;-0,72914800;-1,54344600
20,86325607;-0,73217960;-1,54344600
20,87349607;-0,73496230;-1,54360200
20,88373607;-0,73684310;-1,54313300
20,89397607;-0,73862640;-1,54344600
20,90421607;-0,73990150;-1,54375800
20,91445607;-0,74172040;-1,54297700
20,92469607;-0,74423860;-1,54266400
20,93493607;-0,74747810;-1,54391400
20,94517607;-0,75005770;-1,54344600
20,95541607;-0,75268570;-1,54313300
20,96565607;-0,75477760;-1,54422700
20,97589607;-0,75595720;-1,54282000
20,98613607;-0,75680270;-1,54516400
20,99637607;-0,75757960;-1,54313300
21,00661607;-0,75878880;-1,54360200
21,01685607;-0,76086120;-1,54438300
21,02709607;-0,76302060;-1,54438300
21,03733607;-0,76556230;-1,54485200
21,04757607;-0,76795240;-1,54594600
21,05781607;-0,77035220;-1,54547800
21,06805607;-0,77220380;-1,54469500
21,07829607;-0,77338430;-1,54485200
21,08853607;-0,77421800;-1,54438300
21,09877607;-0,77490000;-1,54453900
21,10901607;-0,77602200;-1,54438400
21,11925607;-0,77742370;-1,54563400
21,12949607;-0,77934370;-1,54454000
21,13973607;-0,78201060;-1,54547700
21,14997607;-0,78545560;-1,54563400
21,16021607;-0,78749900;-1,54563300
21,17045607;-0,78987870;-1,54579000
21,18069607;-0,79117440;-1,54328900
21,19093607;-0,79195200;-1,54375900
21,20117607;-0,79247960;-1,54438300
21,21141607;-0,79296000;-1,54407100
21,22165607;-0,79353600;-1,54532000
21,23189607;-0,79463920;-1,54438300
21,24213607;-0,79572360;-1,54454000
21,25237607;-0,79773890;-1,54391500
21,26261607;-0,80019470;-1,54469500
21,27285607;-0,80220130;-1,54422700
21,28309607;-0,80412950;-1,54594600
21,29333607;-0,80561640;-1,54625800
21,30357607;-0,80720930;-1,54453900
21,31381607;-0,80842930;-1,54453900
21,32405607;-0,80980010;-1,54532100
21,33429607;-0,81089430;-1,54610200
21,34453607;-0,81184420;-1,54422700
21,35477606;-0,81282310;-1,54391400
21,36501606;-0,81461640;-1,54485200
21,37525606;-0,81611130;-1,54454000
21,38549606;-0,81759760;-1,54454000
21,39573606;-0,81940720;-1,54344600
21,40597606;-0,82111990;-1,54422800
21,41621606;-0,82266980;-1,54375900
21,42645606;-0,82377020;-1,54375800
21,43669606;-0,82521440;-1,54375800
21,44693606;-0,82621710;-1,54391500
21,45717606;-0,82706650;-1,54375800
21,46741606;-0,82743100;-1,54438300
21,47765606;-0,82786040;-1,54438300
21,48789606;-0,82797450;-1,54391500
21,49813606;-0,82841370;-1,54344500
21,50837606;-0,82855880;-1,54266400
21,51861606;-0,82888480;-1,54219500
21,52885606;-0,82906780;-1,54282100
21,53909606;-0,82943210;-1,54297700
21,54933606;-0,83016030;-1,54313300
21,55957606;-0,83079440;-1,54250800
21,56981606;-0,83160080;-1,54266400
21,58005606;-0,83272330;-1,54235200
21,59029606;-0,83324030;-1,54219500
21,60053606;-0,83424870;-1,54266400
21,61077606;-0,83538090;-1,54297600
21,62101606;-0,83620660;-1,54125800
21,63125606;-0,83720350;-1,54219600
21,64149606;-0,83808660;-1,54172600
21,65173606;-0,83904660;-1,54203900
21,66197606;-0,83944930;-1,54047600
21,67221606;-0,84052480;-1,54172600
21,68245606;-0,84142590;-1,54203900
21,69269606;-0,84195430;-1,54266400
21,70293606;-0,84218400;-1,54157100
21,71317606;-0,84268370;-1,54125800
21,72341606;-0,84284590;-1,54000800
21,73365606;-0,84390210;-1,54110100
21,74389606;-0,84390140;-1,54032000
21,75413606;-0,84403630;-1,54157000
21,76437606;-0,84451570;-1,53907000
21,77461606;-0,84483260;-1,53969600
21,78485606;-0,84480440;-1,53891400
21,79509606;-0,84491900;-1,53922600
21,80533606;-0,84523500;-1,54000800
21,81557606;-0,84539840;-1,54094500
21,82581606;-0,84539850;-1,53844500
21,83605606;-0,84552310;-1,53891400
21,84629606;-0,84541790;-1,53922600
21,85653606;-0,84562900;-1,53844500
21,86677606;-0,84578330;-1,53922600
21,87701606;-0,84564820;-1,53906900
21,88725606;-0,84582970;-1,53766400
21,89749606;-0,84580190;-1,53922600
21,90773606;-0,84577410;-1,53782000
21,91797606;-0,84563840;-1,53813300
21,92821606;-0,84557200;-1,53782000
21,93845606;-0,84574430;-1,53860100
21,94869606;-0,84570570;-1,53719500
21,95893606;-0,84569620;-1,53610100
21,96917606;-0,84536090;-1,53750700
21,97941606;-0,84545590;-1,53719400
21,98965606;-0,84551420;-1,53703800
21,99989606;-0,84533210;-1,53688200
22,01013606;-0,84517830;-1,53610100
22,02037606;-0,84495790;-1,53469400
22,03061606;-0,84479400;-1,53547600
22,04085606;-0,84487110;-1,53547600
22,05109606;-0,84452530;-1,53547600
22,06133606;-0,84430490;-1,53485000
22,07157606;-0,84370030;-1,53516300
22,08181606;-0,84347030;-1,53563200
22,09205606;-0,84325000;-1,53547500
22,10229606;-0,84274970;-1,53360000
22,11253606;-0,84214620;-1,53391300
22,12277606;-0,84148350;-1,53406900
22,13301606;-0,84108950;-1,53375700
22,14325606;-0,84025590;-1,53344400
22,15349606;-0,83922830;-1,53266300
22,16373606;-0,83867290;-1,53344400
22,17397606;-0,83825990;-1,53281900
22,18421606;-0,83707000;-1,53313100
22,19445606;-0,83612870;-1,53219300
22,20469606;-0,83476610;-1,53219400
22,21493606;-0,83423900;-1,53156900
22,22517606;-0,83327870;-1,53219400
22,23541606;-0,83212790;-1,53156900
22,24565606;-0,83112990;-1,53047400
22,25589606;-0,83083310;-1,53078700
22,26613606;-0,83016060;-1,53016200
22,27637606;-0,82945070;-1,53031800
22,28661606;-0,82884590;-1,52969300
22,29685606;-0,82872120;-1,53031900
22,30709606;-0,82847240;-1,52891300
22,31733606;-0,82825360;-1,52891200
22,32757606;-0,82798350;-1,53016200
22,33781606;-0,82772620;-1,52860000
22,34805606;-0,82729610;-1,52906800
22,35829606;-0,82676090;-1,52781800
22,36853606;-0,82583420;-1,52906800
22,37877606;-0,82514600;-1,52688100
22,38901606;-0,82381700;-1,52688100
22,39925606;-0,82231630;-1,52735000
22,40949606;-0,82042190;-1,52750600
22,41973606;-0,81880350;-1,52688000
22,42997606;-0,81724210;-1,52703700
22,44021606;-0,81549760;-1,52594400
22,45045606;-0,81386820;-1,52500500
22,46069606;-0,81228520;-1,52641200
22,47093606;-0,81157540;-1,52547400
22,48117606;-0,81046210;-1,52516100
22,49141606;-0,80946430;-1,52422400
22,50165606;-0,80805430;-1,52406700
22,51189606;-0,80648990;-1,52406800
22,52213606;-0,80513680;-1,52281700
22,53237606;-0,80317010;-1,52250500
22,54261606;-0,80142410;-1,52281800
22,55285606;-0,79948430;-1,52313100
22,56309606;-0,79734580;-1,52281800
22,57333606;-0,79559900;-1,52203700
22,58357606;-0,79410190;-1,52188000
22,59381606;-0,79350630;-1,52141100
22,60405606;-0,79272040;-1,52016100
22,61429606;-0,79237510;-1,52047400
22,62453606;-0,79193330;-1,52031700
22,63477606;-0,79074250;-1,52047300
22,64501606;-0,78896710;-1,51984900
22,65525606;-0,78720270;-1,52063000
22,66549606;-0,78448730;-1,51938000
22,67573606;-0,78122410;-1,51937900
22,68597606;-0,77888250;-1,51875400
22,69621606;-0,77678990;-1,51875500
22,70645606;-0,77557130;-1,51812900
22,71669606;-0,77464100;-1,51703500
22,72693606;-0,77407550;-1,51750400
22,73717606;-0,77316380;-1,51766000
22,74741606;-0,77137820;-1,51672400
22,75765606;-0,77015080;-1,51687900
22,76789606;-0,76731010;-1,51641100
22,77813606;-0,76510320;-1,51625400
22,78837606;-0,76237760;-1,51500400
22,79861606;-0,76009450;-1,51437900
22,80885606;-0,75844390;-1,51500400
22,81909606;-0,75729170;-1,51437900
22,82933606;-0,75642750;-1,51391000
22,83957606;-0,75566020;-1,51391000
22,84981606;-0,75454780;-1,51312900
22,86005606;-0,75227310;-1,51250400
22,87029606;-0,74943400;-1,51297300
22,88053606;-0,74649130;-1,51203500
22,89077606;-0,74372200;-1,51156600
22,90101606;-0,74108800;-1,51125300
22,91125606;-0,73941200;-1,51203500
22,92149606;-0,73811970;-1,51062900
22,93173606;-0,73639300;-1,50984700
22,94197606;-0,73435820;-1,51047200
22,95221606;-0,73173860;-1,51062800
22,96245606;-0,72808250;-1,50906600
22,97269606;-0,72532780;-1,50937800
22,98293606;-0,72295870;-1,50875300
22,99317606;-0,72159560;-1,50766000
23,00341605;-0,72065540;-1,50797200
23,01365605;-0,72000340;-1,50640900
23,02389605;-0,71824810;-1,50703400
23,03413605;-0,71484970;-1,50594000
23,04437605;-0,71082980;-1,50531500
23,05461605;-0,70725130;-1,50625300
23,06485605;-0,70434290;-1,50515900
23,07509605;-0,70317210;-1,50515900
23,08533605;-0,70185810;-1,50515900
23,09557605;-0,70023670;-1,50406500
23,10581605;-0,69746260;-1,50469100
23,11605605;-0,69418100;-1,50328400
23,12629605;-0,69069780;-1,50250200
23,13653605;-0,68772370;-1,50250300
23,14677605;-0,68602500;-1,50203300
23,15701605;-0,68482540;-1,50187700
23,16725605;-0,68394230;-1,50125200
23,17749605;-0,68182150;-1,50125200
23,18773605;-0,67845350;-1,50078200
23,19797605;-0,67445250;-1,50031500
23,20821605;-0,67089270;-1,49922100
23,21845605;-0,66832200;-1,49968900
23,22869605;-0,66613840;-1,49812600
23,23893605;-0,66361340;-1,49828300
23,24917605;-0,66037930;-1,49765800
23,25941605;-0,65672120;-1,49609500
23,26965605;-0,65329750;-1,49640800
23,27989605;-0,65077610;-1,49625100
23,29013605;-0,64927050;-1,49484500
23,30037605;-0,64821530;-1,49437600
23,31061605;-0,64593090;-1,49468900
23,32085605;-0,64194830;-1,49422000
23,33109605;-0,63748580;-1,49359500
23,34133605;-0,63369650;-1,49297000
23,35157605;-0,63124850;-1,49297000
23,36181605;-0,62921480;-1,49234500
23,37205605;-0,62673870;-1,49031300
23,38229605;-0,62243930;-1,49078200
23,39253605;-0,61873440;-1,48875000
23,40277605;-0,61513660;-1,49046900
23,41301605;-0,61337080;-1,48812500
23,42325605;-0,61174890;-1,48640600
23,43349605;-0,60965720;-1,48656200
23,44373605;-0,60563560;-1,48609400
23,45397605;-0,60107830;-1,48531200
23,46421605;-0,59741320;-1,48609400
23,47445605;-0,59513880;-1,48515600
23,48469605;-0,59249990;-1,48343700
23,49493605;-0,58940240;-1,48343700
23,50517605;-0,58572180;-1,48218700
23,51541605;-0,58104000;-1,48187500
23,52565605;-0,57858070;-1,48046800
23,53589605;-0,57695290;-1,48046800
23,54613605;-0,57526420;-1,47937400
23,55637605;-0,57157080;-1,47984300
23,56661605;-0,56642780;-1,47890500
23,57685605;-0,56208070;-1,47812300
23,58709605;-0,55965320;-1,47749800
23,59733605;-0,55780990;-1,47656100
23,60757605;-0,55446180;-1,47499900
23,61781605;-0,55060440;-1,47624800
23,62805605;-0,54612270;-1,47453000
23,63829605;-0,54294650;-1,47296700
23,64853605;-0,54138210;-1,47327900
23,65877605;-0,53987570;-1,47265400
23,66901605;-0,53640220;-1,47062300
23,67925605;-0,53217080;-1,47046700
23,68949605;-0,52767980;-1,47015400
23,69973605;-0,52392720;-1,46921600
23,70997605;-0,52039550;-1,46906100
23,72021605;-0,51620300;-1,46671600
23,73045605;-0,51128020;-1,46671600
23,74069605;-0,50795950;-1,46593400
23,75093605;-0,50574280;-1,46562200
23,76117605;-0,50379390;-1,46437100
23,77141605;-0,49987890;-1,46327800
23,78165605;-0,49472990;-1,46265300
23,79189605;-0,48997800;-1,46234100
23,80213605;-0,48726590;-1,46171500
23,81237605;-0,48486890;-1,46093400
23,82261605;-0,48087750;-1,46109000
23,83285605;-0,47578190;-1,45952700
23,84309605;-0,47190570;-1,45937100
23,85333605;-0,46976530;-1,45812100
23,86357605;-0,46794240;-1,45734000
23,87381605;-0,46440140;-1,45687100
23,88405605;-0,45918120;-1,45593400
23,89429605;-0,45481540;-1,45546400
23,90453605;-0,45160080;-1,45515200
23,91477605;-0,44836680;-1,45390200
23,92501605;-0,44426940;-1,45296400
23,93525605;-0,43992280;-1,45108900
23,94549605;-0,43582460;-1,45171400
23,95573605;-0,43358980;-1,44968300
23,96597605;-0,43148750;-1,44921300
23,97621605;-0,42662270;-1,44780700
23,98645605;-0,42087520;-1,44827500
23,99669605;-0,41680720;-1,44733800
24,00693605;-0,41471910;-1,44671300
24,01717605;-0,41138820;-1,44624400
24,02741605;-0,40677310;-1,44390000
24,03765605;-0,40214380;-1,44515000
24,04789605;-0,39874900;-1,44374400
24,05813605;-0,39716570;-1,44265000
24,06837605;-0,39450780;-1,44171200
24,07861605;-0,38971020;-1,44140000
24,08885605;-0,38480660;-1,44015000
24,09909605;-0,38073820;-1,43936800
24,10933605;-0,37757060;-1,43936800
24,11957605;-0,37363630;-1,43827400
24,12981605;-0,36892440;-1,43655500
24,14005605;-0,36444350;-1,43514900
24,15029605;-0,36215920;-1,43561800
24,16053605;-0,35956860;-1,43452400
24,17077605;-0,35485730;-1,43389800
24,18101605;-0,34888860;-1,43264900
24,19125605;-0,34502140;-1,43233600
24,20149605;-0,34195130;-1,43061700
24,21173605;-0,33751260;-1,43014800
24,22197605;-0,33174650;-1,42780400
24,23221605;-0,32780320;-1,42889800
24,24245605;-0,32561030;-1,42749100
24,25269605;-0,32266530;-1,42655400
24,26293605;-0,31801160;-1,42577200
24,27317605;-0,31273370;-1,42514700
24,28341605;-0,30867490;-1,42420900
24,29365605;-0,30512430;-1,42233400
24,30389605;-0,30031650;-1,42124100
24,31413605;-0,29553820;-1,41936500
24,32437605;-0,29170950;-1,41889600
24,33461605;-0,28957000;-1,41889600
24,34485605;-0,28625910;-1,41670800
24,35509605;-0,28013710;-1,41561400
24,36533605;-0,27480230;-1,41342700
24,37557605;-0,27156820;-1,41389500
24,38581605;-0,26865090;-1,41264500
24,39605605;-0,26389160;-1,41280100
24,40629605;-0,25858480;-1,41061400
24,41653605;-0,25544710;-1,40952000
24,42677605;-0,25324260;-1,40842600
24,43701605;-0,24988110;-1,40826900
24,44725605;-0,24488010;-1,40608200
24,45749605;-0,23948200;-1,40498800
24,46773605;-0,23481030;-1,40405000
24,47797605;-0,23025260;-1,40342500
24,48821605;-0,22452370;-1,40155000
24,49845605;-0,22034000;-1,40154900
24,50869605;-0,21777780;-1,39967500
24,51893605;-0,21430410;-1,39904900
24,52917605;-0,20813420;-1,39701800
24,53941605;-0,20247260;-1,39561200
24,54965605;-0,19969950;-1,39420500
24,55989605;-0,19608180;-1,39389200
24,57013605;-0,19116880;-1,39326700
24,58037605;-0,18608280;-1,38967200
24,59061605;-0,18312720;-1,38998500
24,60085605;-0,18046040;-1,38811000
24,61109605;-0,17611730;-1,38826600
24,62133605;-0,17052350;-1,38717200
24,63157605;-0,16591840;-1,38467200
24,64181605;-0,16226710;-1,38389000
24,65205604;-0,15771000;-1,38310900
24,66229604;-0,15207720;-1,38107700
24,67253604;-0,14816210;-1,38107700
24,68277604;-0,14596450;-1,37889000
24,69301604;-0,14214570;-1,37842100
24,70325604;-0,13593730;-1,37701400
24,71349604;-0,13092810;-1,37685800
24,72373604;-0,12811620;-1,37451300
24,73397604;-0,12443970;-1,37326400
24,74421604;-0,11904560;-1,37232600
24,75445604;-0,11418000;-1,37092000
24,76469604;-0,11098450;-1,36966800
24,77493604;-0,10850870;-1,36966900
24,78517604;-0,10398910;-1,36810600
24,79541604;-0,09766567;-1,36701200
24,80565604;-0,09339802;-1,36498000
24,81589604;-0,08937638;-1,36388600
24,82613604;-0,08375542;-1,36388600
24,83637604;-0,07904971;-1,36248000
24,84661604;-0,07556804;-1,36138600
24,85685604;-0,07307318;-1,36013600
24,86709604;-0,06833252;-1,35857300
24,87733604;-0,06158579;-1,35716600
24,88757604;-0,05730562;-1,35544600
24,89781604;-0,05412926;-1,35529100
24,90805604;-0,04877481;-1,35310300
24,91829604;-0,04335319;-1,35247700
24,92853604;-0,03973556;-1,35060200
24,93877604;-0,03716375;-1,34888300
24,94901604;-0,03257659;-1,34560200
24,95925604;-0,02666523;-1,34497600
24,96949604;-0,02198243;-1,34247600
24,97973604;-0,01860542;-1,34200700
24,98997604;-0,01363886;-1,34028800
25,00021604;-0,00811270;-1,33716300
